feature,mean_importance
MA20,-0.00044556472697061534
Prev Close Price,-0.0003776802792528233
Open Price,-0.00026588617424585517
Close Price,-0.00014935498283010772
Dividend_ratio_Prev Volume,0.0
Dividend_multiply_Low Price,0.0
MA5_ratio_Dividend,0.0
Dividend,0.0
Dividend_ratio_Volume,0.0
MA20_ratio_MA10,7.554855031812746e-05
MA5,0.00015137616972529244
Prev Volume_multiply_Prev Close Price,0.0002715800854122152
MA10,0.0005213670650753954
Open Price_diff_Low Price,0.0006714848567464182
Volume,0.000864639212512941
High Price,0.0009688989653856117
Low Price_diff_MA20,0.000981392276528581
Low Price_diff_Close Price,0.0011272085330549686
Prev Volume,0.001940954139299933
Close Price_ratio_MA5,0.00194392890391617
Low Price,0.0031412800201437107
