feature,mean_importance
High Price_sum_Open Price,2.925760932247258e-05
Low Price_sum_High Price,5.749198559594111e-05
Prev Volume,0.00017744547426020232
MA10,0.00031179022287531385
Prev Close Price,0.00039155037190553523
Close Price_sum_Low Price,0.0006090795567093823
MA20,0.0006435723061891828
MA5,0.0007805049957718905
High Price_multiply_Open Price,0.000840482414139781
Close Price_sum_High Price,0.0014172945071967305
Dividend_sum_Close Price,0.004252981757197
Open Price,0.005745328183879096
Close Price_diff_Dividend,0.007114353094651682
Close Price_multiply_High Price,0.010103465610572966
Low Price_multiply_High Price,0.016637370440279273
Low Price,0.024375229711596023
Close Price_multiply_Low Price,0.024911499621302423
High Price,0.047761462021170195
Close Price,0.07892029555439328
