feature,mean_importance
MA5,-0.0005580987295576323
Prev Volume,-0.0005393053788773861
Volume,-0.0004256643784442238
Prev Close Price,-0.0003165053217879521
random_feature,-0.00030260064696367993
MA20,-0.00014758695847876256
Open Price,-0.00014159596575158417
Close Price,-0.00011998978013278982
MA10,-0.00011161357360771618
Dividend,0.0
High Price,3.64004319181932e-05
Low Price,8.055286581398757e-05
