feature,mean_importance
MA20,-0.0005347105548183962
High Price,-9.516655390060525e-05
Dividend,0.0
MA5,0.0
Close Price,8.260256594632143e-05
MA10,0.00013110792884618583
Prev Close Price,0.00018360107134836047
Low Price,0.0003099445514206378
Volume,0.0007333429889024634
Open Price,0.0009111621082965593
random_feature,0.0011677514822487022
Prev Volume,0.001440511324748006
