feature,mean_importance
Volume,-2.242675465456527e-06
Prev Volume,-1.9643991932528916e-06
Dividend,-7.37257477290143e-19
MA10,3.709926633508401e-05
MA5,6.932503609492305e-05
MA20,0.00011394838920271429
Prev Close Price,0.01106001083271442
Open Price,0.022472700497742845
High Price,0.024553173726573212
Low Price,0.15596876403596943
Close Price,0.341113565463519
