feature,mean_importance
Volume,-3.4694469519536144e-19
Dividend,-3.4694469519536144e-19
Prev Volume,0.0
MA20,6.703548472651415e-06
MA10,0.00017908121185901247
MA5,0.005760349878089499
Prev Close Price,0.01111642130450794
Open Price,0.04131658289933475
High Price,0.07364471124988603
Low Price,0.12857520032067882
Close Price,0.2100294058556258
