feature,mean_importance
Volume,0.0007615887651618979
MA10,0.04390809634365946
MA20,0.09535895480318744
Open Price,0.10528325351555308
High Price,0.1281162305831281
Prev Close Price,0.13438128645343378
Low Price,0.16397731207782834
Close Price,0.21026806056225475
MA5,0.23164731173913317
