feature,mean_importance
Dividend,5.1012017612025315e-05
Prev Volume,0.0006433035608423736
Volume,0.0010388735267024458
Prev Close Price,0.048861156092188676
MA10,0.06867497051507129
Open Price,0.06874418898907039
MA20,0.06899071551726625
High Price,0.08836297506238622
MA5,0.09102655450651888
Low Price,0.13085775271234806
Close Price,0.2405195326962705
