feature,mean_importance
MA5,-7.384050192545468e-07
Dividend,0.0
Volume,5.204170427930421e-19
Prev Volume,5.204170427930421e-19
MA20,1.0773321636051678e-05
MA10,2.8858332042892842e-05
High Price,0.01157320659770408
Prev Close Price,0.015355536220901711
Open Price,0.07241294922868984
Low Price,0.08330394340618791
Close Price,0.45472790877251407
