feature,mean_importance
Prev Volume,-8.673617379884035e-19
Volume,-1.7347234759768072e-19
Dividend,8.673617379884035e-19
MA20,2.4101709825523345e-07
MA10,1.215250488448439e-05
MA5,0.0002101221153681377
Prev Close Price,0.005224618502751956
Open Price,0.008890729733694626
Low Price,0.03630124970899873
High Price,0.046537980263212354
Close Price,0.757064586661395
