feature,mean_importance
MA20,-4.128937706253666e-05
MA5,-3.30366274929883e-05
High Price,-3.3018400409634555e-05
MA10,-1.897335994172078e-05
Dividend,0.0
Close Price,1.6220211278561436e-06
Prev Close Price,7.079306689350418e-06
Low Price,1.0157059576276773e-05
Open Price,1.8991071665053207e-05
Volume,5.162570960492996e-05
Prev Volume,0.00029036055456352903
