feature,mean_importance
High Price,-0.00022035205040251692
MA5,-8.297447918630408e-05
Low Price,-3.9052413281259744e-05
MA10,-1.0753427853682496e-05
Volume,-7.468293975043671e-06
MA20,-4.62709044470877e-06
Close Price,-2.144632859057971e-06
Open Price,5.576131614071222e-06
Prev Close Price,1.1919395384185626e-05
Dividend,3.076537338049245e-05
Prev Volume,7.714621435870317e-05
