feature,mean_importance
Prev Volume,-0.0001818963206901141
Dividend,5.690919494904037e-06
Prev Close Price,0.000335688699072203
Volume,0.0003592819749324187
MA20,0.0005776098610388778
MA10,0.0009332163856076686
MA5,0.0015096794286363023
Open Price,0.019003042194815144
High Price,0.036695161885981264
Low Price,0.09658707196203949
Close Price,0.5978689649258422
