feature,mean_importance
Volume,3.4386451040116246e-05
MA10,0.00013329562778593653
MA20,0.0001546843492071858
MA5,0.0015602903002013883
Prev Close Price,0.007657004246133738
Open Price,0.025510599132995866
High Price,0.08425667773729961
Low Price,0.15084465349225215
Close Price,0.2888844559582095
