feature,mean_importance
Volume,-5.242174767647323e-06
Dividend,0.0
Prev Close Price,6.67026310010272e-05
MA10,7.586542809765885e-05
High Price_multiply_Open Price,0.00019312648962611245
Prev Volume,0.00028754548235230203
MA5,0.0006026987864443941
MA20,0.0008383520845315403
High Price,0.0018238546054416282
Open Price,0.002520214366515695
Low Price_sum_High Price,0.0041202648607204465
High Price_sum_Open Price,0.004649828308430063
Low Price_multiply_High Price,0.005705571453403262
Dividend_sum_Close Price,0.007326475831988475
Close Price_sum_Low Price,0.008739675420292968
Low Price,0.009074675999624571
Close Price_multiply_Low Price,0.02024036071955796
Close Price_multiply_High Price,0.021805565891074453
Close Price_sum_High Price,0.0228043347887666
Close Price_diff_Dividend,0.029550265002311865
Close Price,0.044916430416311416
