feature,mean_importance
Prev Volume,-6.24738119716587e-06
Dividend,2.168404344971009e-19
Volume,1.1225750886160664e-06
MA10,3.327634726163439e-05
MA20,5.43892893628242e-05
MA5,6.715053868367707e-05
Prev Close Price,0.0032464411582112758
Open Price,0.006293679854553477
High Price,0.008199569796144838
Low Price,0.27304971835182007
Close Price,0.4176356639942501
