feature,mean_importance
Prev Volume,-0.0003785347573500797
Open Price,-6.166413336947674e-05
MA5,-5.37215490608256e-05
Volume,-4.869348322467104e-05
High Price,-7.648335395504801e-06
Dividend,0.0
MA10,3.833296146491527e-05
Low Price,5.2221575586353096e-05
Prev Close Price,0.00010409734129754878
Close Price,0.00019203623141617054
MA20,0.0002790544805251649
