feature,mean_importance
Low Price,-0.0002630433012787314
Dividend,0.0
MA10,0.00010082698185427396
High Price,0.0006002242964858739
MA5,0.0007048999900535868
Prev Close Price,0.0010446668391007163
Open Price,0.0014093487103856938
MA20,0.0020379037136157184
Close Price,0.0025901428171720697
Volume,0.0033625564130999484
Prev Volume,0.005771351857173123
