feature,mean_importance
Dividend,3.2451829655943954e-06
Low Price,0.0008981096669165245
MA10,0.0011143337254122753
MA5,0.0014054417074334858
Open Price,0.0014972656624824277
Close Price,0.0018090048556375971
High Price,0.0021444401948857105
Prev Close Price,0.00218485677956175
MA20,0.002434151951954111
Volume,0.002450650242421215
Prev Volume,0.0028737244223904224
