feature,mean_importance
Dividend,0.0
Volume,7.829653183810507e-06
MA10,1.4787872438118584e-05
Prev Volume,2.0969963771253798e-05
MA20,0.00020561511138433261
MA5,0.00034927639334307646
Prev Close Price,0.005366065717139687
High Price,0.02542266474934164
Open Price,0.046603264375309775
Low Price,0.15885670197250668
Close Price,0.32046956707210356
