feature,mean_importance
MA20,0.010846568093095222
Volume,0.013265414022263177
Prev Close Price,0.03522608692874526
MA5,0.04379622272159201
Low Price,0.04717180760597667
High Price,0.11191137470324623
Open Price,0.12133532028424546
MA10,0.19568588479286217
Close Price,0.27168456238092326
