feature,mean_importance
Low Price,-0.00037895469414146455
Dividend,-3.212664737159976e-05
High Price,9.155096049342503e-05
Open Price,0.00036381737259807425
Volume,0.0011272591445830927
Prev Close Price,0.001164855485207883
MA20,0.0012765606949211473
Close Price,0.0015906650656253075
MA10,0.0016399403999977301
MA5,0.002356629968292312
Prev Volume,0.005466865832050161
