feature,mean_importance
Prev Close Price,-0.00151366301127549
Dividend,0.0
Low Price,0.000758517434897299
MA10,0.0012027677947991755
Volume,0.0025842285338728344
Open Price,0.0036393030411293824
High Price,0.003824159048899256
MA5,0.004063119412511052
MA20,0.011355954526930546
Close Price,0.012010838037538463
Prev Volume,0.016758072510342246
