feature,mean_importance
MA20,-5.851405055637849e-06
Volume,1.785516229079326e-05
MA5,5.6912854413000705e-05
MA10,8.248674078799399e-05
Prev Close Price,0.006145715361035797
High Price,0.04529825552386259
Open Price,0.06590328792682157
Low Price,0.07501356630543529
Close Price,0.45651670739372846
