feature,mean_importance
Dividend,-1.5612511283791264e-18
Prev Volume,-1.5612511283791264e-18
Volume,-1.0408340855860842e-18
MA20,8.238662197063273e-05
MA10,0.00011676997500425709
Prev Close Price,0.00012612862719497581
MA5,0.007474740540905185
Open Price,0.05472648801733704
Low Price,0.05614479610353036
High Price,0.17707710370086283
Close Price,0.20455062681652675
