feature,mean_importance
Low Price_sum_High Price,1.685365993262652e-05
High Price_multiply_Open Price,8.71488464035502e-05
MA10,9.385106703337608e-05
Prev Volume,0.0002460882708558901
MA20,0.00029338102431719583
Prev Close Price,0.00029614565817540653
Close Price_sum_Low Price,0.0004421830398881183
Close Price_sum_High Price,0.0005938952760265513
Close Price_diff_Dividend,0.0007314315192954646
Dividend_sum_Close Price,0.0007867971677360594
MA5,0.0013196938033705622
Low Price_multiply_High Price,0.0030925273070989074
Open Price,0.006888642307926492
Low Price,0.013513306943051922
High Price_sum_Open Price,0.014308392828793348
Close Price_multiply_Low Price,0.014982864971271107
High Price,0.026350219879086617
Close Price_multiply_High Price,0.02665874052473447
Close Price,0.20242907486228212
