feature,mean_importance
MA5,-0.0006323074582705423
MA20_ratio_MA10,-3.993185900847962e-05
Dividend_ratio_Volume,0.0
MA5_ratio_Dividend,0.0
Dividend_multiply_Low Price,0.0
Dividend_ratio_Prev Volume,0.0
Low Price_diff_MA20,1.8478337952432255e-06
Prev Volume,0.00010851463977039622
MA20,0.00019999179563177095
Prev Volume_multiply_Prev Close Price,0.0012126994919897881
Close Price_ratio_MA5,0.0015273505292529243
Open Price_diff_Low Price,0.001542913998656692
Low Price_diff_Close Price,0.0019010421273399913
Low Price,0.004717821503850072
