feature,mean_importance
Prev Close Price,-0.0011051827047494855
Low Price,-0.0009117034165296411
MA5,-0.0005388847302143951
Dividend,5.852543541107203e-06
High Price,0.0007700986702608326
Open Price,0.0008414851076888663
Close Price,0.000935524790158393
MA20,0.0011169170519109485
MA10,0.0023815988940298904
Prev Volume,0.002387124717096167
Volume,0.002601475850962309
