feature,mean_importance
Open Price_diff_Low Price,0.00047298132671866886
Prev Close Price,0.0004914757778681445
Close Price,0.000567115459191303
Volume,0.0005714658635896264
Open Price_diff_Close Price,0.0007533605949223254
Prev Volume,0.004232214088413655
Low Price_diff_Close Price,0.00905655876979623
