feature,mean_importance
Volume,-8.16506940284123e-05
Open Price,-2.7049846090543284e-05
Close Price,-8.738121549978218e-06
Dividend,2.222547751054016e-05
Low Price,2.805705418280624e-05
MA5,2.8609136394441846e-05
High Price,4.0985826416783945e-05
MA20,6.220444470270703e-05
MA10,8.487567979147404e-05
Prev Close Price,8.998327473983548e-05
Prev Volume,0.0002530378988313986
