feature,mean_importance
Prev Volume,0.0005125543665813233
MA20,0.014806476218767097
Prev Close Price,0.029280387016042648
MA10,0.03880469471731859
Open Price,0.11340395413928209
Low Price,0.14233000573836363
MA5,0.17407941146216088
High Price,0.20533665200283177
Close Price,0.31853986481265545
