feature,mean_importance
Dividend,0.0
Prev Volume,2.228724477410307e-08
MA20,7.331434017618282e-05
Prev Close Price,9.209918115353853e-05
Volume,0.00011189374202569121
MA10,0.0005623450541233397
MA5,0.009556068813764626
High Price,0.015507144766495506
Open Price,0.061669869687671554
Close Price,0.24937382645098743
Low Price,0.30041981757094594
