0,0.7305980513606998,
1,0.7032872581759132,
2,0.6935872112273869,
3,0.6948070938675766,
4,0.6951354662869983,
5,0.6964658016252777,
6,0.6926483240788419,
7,0.693712866536602,
8,0.693580582263851,
9,0.6937177256154621,
10,0.693357316389991,
11,0.692884766307593,
12,0.6937982843348404,
13,0.6924973473834583,
14,0.6930237311797124,
15,0.6948241223252466,
16,0.6935263111320439,
17,0.6977090660783599,
18,0.6926564959615449,
19,0.69389579020429,
20,0.692702913315573,
21,0.6955373050746144,
22,0.6932366119692476,
23,0.6930665211121506,
24,0.6928796584120093,
25,0.6928470485946993,
26,0.6930483012851285,
27,0.6935078884249052,
28,0.694147978734904,
29,0.6928818575615197,
30,0.6935104714750178,
31,0.6939593404461432,
32,0.6929171483081831,
33,0.6929165744016784,
34,0.6943315019724788,
35,0.6937442544713245,
36,0.6962529095705727,
37,0.6985402461364788,
38,0.6928867854393292,
39,0.6928535424978,
40,0.6925618988704159,
41,0.6930139593976169,
42,0.6932748899818388,
43,0.6937430927534195,
44,0.6937639256526675,
45,0.6927850705767713,
46,0.6937981898131084,
47,0.6959074868254493,
48,0.6932180641600274,
49,0.6932419779260037,
50,0.6962390660347537,
51,0.693338739315007,
52,0.6938387379882014,
53,0.6931114948736933,
