feature,mean_importance
Prev Volume,0.0014649648625425405
MA20,0.013654105956861872
MA10,0.025595694114922924
Open Price,0.04057651973157431
MA5,0.04500822632640321
Prev Close Price,0.06388180186077304
Close Price,0.10063209861891047
High Price,0.2546478726418618
Low Price,0.2620787370460702
