feature,mean_importance
Prev Close Price,-0.0003957268084362475
Dividend,-0.00010491412598698791
Low Price,0.0004245355127421302
High Price,0.0010158798666356273
MA5,0.0014749614915358978
Open Price,0.002026229693802639
Volume,0.0022659241173085486
MA10,0.004539236524370738
MA20,0.008096389546609583
Close Price,0.008428223953519987
Prev Volume,0.01995434231415285
