feature,mean_importance
Prev Volume,-4.403075874969071e-06
Volume,-3.245713647609871e-06
Dividend,0.0
random_feature,4.92795184757009e-06
MA10,2.9803329057019818e-05
MA20,4.569553678077389e-05
MA5,0.0001153783733468204
High Price,0.006694222709569345
Prev Close Price,0.007094066625997607
Open Price,0.03979172426792239
Low Price,0.14361541659418384
Close Price,0.5356057693731511
