feature,mean_importance
Dividend,-0.0002448831181518507
High Price,0.00043072667815318154
Open Price,0.004631187197263587
MA20,0.0048901595649414095
MA5,0.007133041482545432
Prev Close Price,0.007264456966600941
Prev Volume,0.008569132331352213
Volume,0.011238711705832682
MA10,0.012582460611918811
Close Price,0.01563416489121867
Low Price,0.01595119460595822
